ENDERECO_L;SECAO;ZONA;COD_MUNIC_;NM_MUNIC_T;COD_MUNI_1;NM_BAIRRO;COD_LOCALV;NUM_CEP;NM_LOCALVO;SITUACAO;lon;lat;CD_GEOCODB;NM_BAIRR_1
RUA NELSON PIHAY DOURADO, 51;59;246;60011;RIO DE JANEIRO;3304557;SANTA CRUZ;89747;23570430;CIEP ALBERTO PASQUALINE;Ativo;-43,65638;-22,913864;3,30456E+11;Santa Cruz
RUA NELSON PIHAY DOURADO, 51;58;246;60011;RIO DE JANEIRO;3304557;SANTA CRUZ;89747;23570430;CIEP ALBERTO PASQUALINE;Ativo;-43,65638;-22,913864;3,30456E+11;Santa Cruz
RUA NELSON PIHAY DOURADO, 51;56;246;60011;RIO DE JANEIRO;3304557;SANTA CRUZ;89747;23570430;CIEP ALBERTO PASQUALINE;Ativo;-43,65638;-22,913864;3,30456E+11;Santa Cruz
RUA NELSON PIHAY DOURADO, 51;117;246;60011;RIO DE JANEIRO;3304557;SANTA CRUZ;89747;23570430;CIEP ALBERTO PASQUALINE;Ativo;-43,65638;-22,913864;3,30456E+11;Santa Cruz
RUA NELSON PIHAY DOURADO, 51;177;246;60011;RIO DE JANEIRO;3304557;SANTA CRUZ;89747;23570430;CIEP ALBERTO PASQUALINE;Ativo;-43,65638;-22,913864;3,30456E+11;Santa Cruz
RUA NELSON PIHAY DOURADO, 51;134;246;60011;RIO DE JANEIRO;3304557;SANTA CRUZ;89747;23570430;CIEP ALBERTO PASQUALINE;Ativo;-43,65638;-22,913864;3,30456E+11;Santa Cruz
RUA DO SANTANA S/N;95;210;60011;RIO DE JANEIRO;3304557;VILA VALQUEIRE;89048;21330290;CIEP ALMIR BOMFIM DE ANDRADE;Ativo;-43,1937484;-22,9087707;3,30456E+11;Centro
RUA DO SANTANA S/N;87;210;60011;RIO DE JANEIRO;3304557;VILA VALQUEIRE;89048;21330290;CIEP ALMIR BOMFIM DE ANDRADE;Ativo;-43,1937484;-22,9087707;3,30456E+11;Centro
RUA DO SANTANA S/N;70;210;60011;RIO DE JANEIRO;3304557;VILA VALQUEIRE;89048;21330290;CIEP ALMIR BOMFIM DE ANDRADE;Ativo;-43,1937484;-22,9087707;3,30456E+11;Centro
RUA DO SANTANA S/N;83;210;60011;RIO DE JANEIRO;3304557;VILA VALQUEIRE;89048;21330290;CIEP ALMIR BOMFIM DE ANDRADE;Ativo;-43,1937484;-22,9087707;3,30456E+11;Centro
RUA DO SANTANA S/N;85;210;60011;RIO DE JANEIRO;3304557;VILA VALQUEIRE;89048;21330290;CIEP ALMIR BOMFIM DE ANDRADE;Ativo;-43,1937484;-22,9087707;3,30456E+11;Centro
RUA DO SANTANA S/N;77;210;60011;RIO DE JANEIRO;3304557;VILA VALQUEIRE;89048;21330290;CIEP ALMIR BOMFIM DE ANDRADE;Ativo;-43,1937484;-22,9087707;3,30456E+11;Centro
RUA ENGENHEIRO PAULA LOPES 749;8;238;60011;RIO DE JANEIRO;3304557;BANGU;89323;21825070;CIEP AMILCAR CABRAL;Ativo;-43,473191;-22,895172;3,30456E+11;Bangu
RUA ENGENHEIRO PAULA LOPES 749;106;238;60011;RIO DE JANEIRO;3304557;BANGU;89323;21825070;CIEP AMILCAR CABRAL;Ativo;-43,473191;-22,895172;3,30456E+11;Bangu
RUA ENGENHEIRO PAULA LOPES 749;49;238;60011;RIO DE JANEIRO;3304557;BANGU;89323;21825070;CIEP AMILCAR CABRAL;Ativo;-43,473191;-22,895172;3,30456E+11;Bangu
RUA ENGENHEIRO PAULA LOPES 749;7;238;60011;RIO DE JANEIRO;3304557;BANGU;89323;21825070;CIEP AMILCAR CABRAL;Ativo;-43,473191;-22,895172;3,30456E+11;Bangu
RUA ENGENHEIRO PAULA LOPES 749;9;238;60011;RIO DE JANEIRO;3304557;BANGU;89323;21825070;CIEP AMILCAR CABRAL;Ativo;-43,473191;-22,895172;3,30456E+11;Bangu
RUA ENGENHEIRO PAULA LOPES 749;81;238;60011;RIO DE JANEIRO;3304557;BANGU;89323;21825070;CIEP AMILCAR CABRAL;Ativo;-43,473191;-22,895172;3,30456E+11;Bangu
RUA ENGENHEIRO PAULA LOPES 749;4;238;60011;RIO DE JANEIRO;3304557;BANGU;89323;21825070;CIEP AMILCAR CABRAL;Ativo;-43,473191;-22,895172;3,30456E+11;Bangu
RUA ENGENHEIRO PAULA LOPES 749;2;238;60011;RIO DE JANEIRO;3304557;BANGU;89323;21825070;CIEP AMILCAR CABRAL;Ativo;-43,473191;-22,895172;3,30456E+11;Bangu
RUA ENGENHEIRO PAULA LOPES 749;48;238;60011;RIO DE JANEIRO;3304557;BANGU;89323;21825070;CIEP AMILCAR CABRAL;Ativo;-43,473191;-22,895172;3,30456E+11;Bangu
RUA ENGENHEIRO PAULA LOPES 749;6;238;60011;RIO DE JANEIRO;3304557;BANGU;89323;21825070;CIEP AMILCAR CABRAL;Ativo;-43,473191;-22,895172;3,30456E+11;Bangu
RUA ENGENHEIRO PAULA LOPES 749;5;238;60011;RIO DE JANEIRO;3304557;BANGU;89323;21825070;CIEP AMILCAR CABRAL;Ativo;-43,473191;-22,895172;3,30456E+11;Bangu
RUA ENGENHEIRO PAULA LOPES 749;1;238;60011;RIO DE JANEIRO;3304557;BANGU;89323;21825070;CIEP AMILCAR CABRAL;Ativo;-43,473191;-22,895172;3,30456E+11;Bangu
RUA ENGENHEIRO PAULA LOPES 749;3;238;60011;RIO DE JANEIRO;3304557;BANGU;89323;21825070;CIEP AMILCAR CABRAL;Ativo;-43,473191;-22,895172;3,30456E+11;Bangu
ESTRADA DE BOTAFOGO S/N;103;220;60011;RIO DE JANEIRO;3304557;COSTA BARROS;89216;21525000;CIEP ANTON MAKARENKO;Ativo;-43,3635237;-22,8207231;3,30456E+11;Costa Barros
ESTRADA DE BOTAFOGO S/N;100;220;60011;RIO DE JANEIRO;3304557;COSTA BARROS;89216;21525000;CIEP ANTON MAKARENKO;Ativo;-43,3635237;-22,8207231;3,30456E+11;Costa Barros
ESTRADA DE BOTAFOGO S/N;34;220;60011;RIO DE JANEIRO;3304557;COSTA BARROS;89216;21525000;CIEP ANTON MAKARENKO;Ativo;-43,3635237;-22,8207231;3,30456E+11;Costa Barros
ESTRADA DE BOTAFOGO S/N;31;220;60011;RIO DE JANEIRO;3304557;COSTA BARROS;89216;21525000;CIEP ANTON MAKARENKO;Ativo;-43,3635237;-22,8207231;3,30456E+11;Costa Barros
ESTRADA DE BOTAFOGO S/N;33;220;60011;RIO DE JANEIRO;3304557;COSTA BARROS;89216;21525000;CIEP ANTON MAKARENKO;Ativo;-43,3635237;-22,8207231;3,30456E+11;Costa Barros
ESTRADA DE BOTAFOGO S/N;102;220;60011;RIO DE JANEIRO;3304557;COSTA BARROS;89216;21525000;CIEP ANTON MAKARENKO;Ativo;-43,3635237;-22,8207231;3,30456E+11;Costa Barros
ESTRADA DE BOTAFOGO S/N;32;220;60011;RIO DE JANEIRO;3304557;COSTA BARROS;89216;21525000;CIEP ANTON MAKARENKO;Ativo;-43,3635237;-22,8207231;3,30456E+11;Costa Barros
ESTRADA DE BOTAFOGO S/N;101;220;60011;RIO DE JANEIRO;3304557;COSTA BARROS;89216;21525000;CIEP ANTON MAKARENKO;Ativo;-43,3635237;-22,8207231;3,30456E+11;Costa Barros
ESTRADA DE BOTAFOGO S/N;105;220;60011;RIO DE JANEIRO;3304557;COSTA BARROS;89216;21525000;CIEP ANTON MAKARENKO;Ativo;-43,3635237;-22,8207231;3,30456E+11;Costa Barros
AV. SANTA CRUZ S/N;80;237;60011;RIO DE JANEIRO;3304557;SENADOR CAMARA;89318;21830000;CIEP ANTONIO EVARISTO DE MORAES;Ativo;-43,482279;-22,8820023;3,30456E+11;Senador Camara
AV. SANTA CRUZ S/N;33;237;60011;RIO DE JANEIRO;3304557;SENADOR CAMARA;89318;21830000;CIEP ANTONIO EVARISTO DE MORAES;Ativo;-43,482279;-22,8820023;3,30456E+11;Senador Camara
AV. SANTA CRUZ S/N;36;237;60011;RIO DE JANEIRO;3304557;SENADOR CAMARA;89318;21830000;CIEP ANTONIO EVARISTO DE MORAES;Ativo;-43,482279;-22,8820023;3,30456E+11;Senador Camara
AV. SANTA CRUZ S/N;79;237;60011;RIO DE JANEIRO;3304557;SENADOR CAMARA;89318;21830000;CIEP ANTONIO EVARISTO DE MORAES;Ativo;-43,482279;-22,8820023;3,30456E+11;Senador Camara
AV. SANTA CRUZ S/N;35;237;60011;RIO DE JANEIRO;3304557;SENADOR CAMARA;89318;21830000;CIEP ANTONIO EVARISTO DE MORAES;Ativo;-43,482279;-22,8820023;3,30456E+11;Senador Camara
AV. SANTA CRUZ S/N;42;237;60011;RIO DE JANEIRO;3304557;SENADOR CAMARA;89318;21830000;CIEP ANTONIO EVARISTO DE MORAES;Ativo;-43,482279;-22,8820023;3,30456E+11;Senador Camara
AV. SANTA CRUZ S/N;77;237;60011;RIO DE JANEIRO;3304557;SENADOR CAMARA;89318;21830000;CIEP ANTONIO EVARISTO DE MORAES;Ativo;-43,482279;-22,8820023;3,30456E+11;Senador Camara
AV. SANTA CRUZ S/N;75;237;60011;RIO DE JANEIRO;3304557;SENADOR CAMARA;89318;21830000;CIEP ANTONIO EVARISTO DE MORAES;Ativo;-43,482279;-22,8820023;3,30456E+11;Senador Camara
AV. SANTA CRUZ S/N;38;237;60011;RIO DE JANEIRO;3304557;SENADOR CAMARA;89318;21830000;CIEP ANTONIO EVARISTO DE MORAES;Ativo;-43,482279;-22,8820023;3,30456E+11;Senador Camara
AV. SANTA CRUZ S/N;76;237;60011;RIO DE JANEIRO;3304557;SENADOR CAMARA;89318;21830000;CIEP ANTONIO EVARISTO DE MORAES;Ativo;-43,482279;-22,8820023;3,30456E+11;Senador Camara
AV. SANTA CRUZ S/N;39;237;60011;RIO DE JANEIRO;3304557;SENADOR CAMARA;89318;21830000;CIEP ANTONIO EVARISTO DE MORAES;Ativo;-43,482279;-22,8820023;3,30456E+11;Senador Camara
AV. SANTA CRUZ S/N;81;237;60011;RIO DE JANEIRO;3304557;SENADOR CAMARA;89318;21830000;CIEP ANTONIO EVARISTO DE MORAES;Ativo;-43,482279;-22,8820023;3,30456E+11;Senador Camara
AV. SANTA CRUZ S/N;78;237;60011;RIO DE JANEIRO;3304557;SENADOR CAMARA;89318;21830000;CIEP ANTONIO EVARISTO DE MORAES;Ativo;-43,482279;-22,8820023;3,30456E+11;Senador Camara
AV. SANTA CRUZ S/N;37;237;60011;RIO DE JANEIRO;3304557;SENADOR CAMARA;89318;21830000;CIEP ANTONIO EVARISTO DE MORAES;Ativo;-43,482279;-22,8820023;3,30456E+11;Senador Camara
AV. SANTA CRUZ S/N;85;237;60011;RIO DE JANEIRO;3304557;SENADOR CAMARA;89318;21830000;CIEP ANTONIO EVARISTO DE MORAES;Ativo;-43,482279;-22,8820023;3,30456E+11;Senador Camara
AV. SANTA CRUZ S/N;40;237;60011;RIO DE JANEIRO;3304557;SENADOR CAMARA;89318;21830000;CIEP ANTONIO EVARISTO DE MORAES;Ativo;-43,482279;-22,8820023;3,30456E+11;Senador Camara
AV. SANTA CRUZ S/N;43;237;60011;RIO DE JANEIRO;3304557;SENADOR CAMARA;89318;21830000;CIEP ANTONIO EVARISTO DE MORAES;Ativo;-43,482279;-22,8820023;3,30456E+11;Senador Camara
AV. SANTA CRUZ S/N;41;237;60011;RIO DE JANEIRO;3304557;SENADOR CAMARA;89318;21830000;CIEP ANTONIO EVARISTO DE MORAES;Ativo;-43,482279;-22,8820023;3,30456E+11;Senador Camara
AV. SANTA CRUZ S/N;34;237;60011;RIO DE JANEIRO;3304557;SENADOR CAMARA;89318;21830000;CIEP ANTONIO EVARISTO DE MORAES;Ativo;-43,482279;-22,8820023;3,30456E+11;Senador Camara
RUA BARBARA HELIODORA S/N;64;210;60011;RIO DE JANEIRO;3304557;JARDIM SULACAP;89046;21740450;CIEP ARACI DE ALMEIDA;Ativo;-43,3860986;-22,8894702;3,30456E+11;Jardim Sulacap
RUA BARBARA HELIODORA S/N;80;210;60011;RIO DE JANEIRO;3304557;JARDIM SULACAP;89046;21740450;CIEP ARACI DE ALMEIDA;Ativo;-43,3860986;-22,8894702;3,30456E+11;Jardim Sulacap
RUA BARBARA HELIODORA S/N;65;210;60011;RIO DE JANEIRO;3304557;JARDIM SULACAP;89046;21740450;CIEP ARACI DE ALMEIDA;Ativo;-43,3860986;-22,8894702;3,30456E+11;Jardim Sulacap
RUA BARBARA HELIODORA S/N;67;210;60011;RIO DE JANEIRO;3304557;JARDIM SULACAP;89046;21740450;CIEP ARACI DE ALMEIDA;Ativo;-43,3860986;-22,8894702;3,30456E+11;Jardim Sulacap
RUA BARBARA HELIODORA S/N;66;210;60011;RIO DE JANEIRO;3304557;JARDIM SULACAP;89046;21740450;CIEP ARACI DE ALMEIDA;Ativo;-43,3860986;-22,8894702;3,30456E+11;Jardim Sulacap
RUA BARBARA HELIODORA S/N;88;210;60011;RIO DE JANEIRO;3304557;JARDIM SULACAP;89046;21740450;CIEP ARACI DE ALMEIDA;Ativo;-43,3860986;-22,8894702;3,30456E+11;Jardim Sulacap
RUA FLAVIO FRAGA S/N - VILA NOVA;138;245;60011;RIO DE JANEIRO;3304557;CAMPO GRANDE;89732;23071220;CIEP ARMINDO M. DOUTEL DE ANDRADE;Ativo;-43,5826836;-22,8903241;3,30456E+11;Campo Grande
RUA FLAVIO FRAGA S/N - VILA NOVA;112;245;60011;RIO DE JANEIRO;3304557;CAMPO GRANDE;89732;23071220;CIEP ARMINDO M. DOUTEL DE ANDRADE;Ativo;-43,5826836;-22,8903241;3,30456E+11;Campo Grande
RUA FLAVIO FRAGA S/N - VILA NOVA;93;245;60011;RIO DE JANEIRO;3304557;CAMPO GRANDE;89732;23071220;CIEP ARMINDO M. DOUTEL DE ANDRADE;Ativo;-43,5826836;-22,8903241;3,30456E+11;Campo Grande
AUTO ESTRADA LAGOA BARRA 15-A;180;211;60011;RIO DE JANEIRO;3304557;SAO CONRADO;89098;22610170;CIEP AYRTON SENNA;Ativo;-43,250807;-22,9928653;3,30456E+11;Sao Conrado
AUTO ESTRADA LAGOA BARRA 15-A;191;211;60011;RIO DE JANEIRO;3304557;SAO CONRADO;89098;22610170;CIEP AYRTON SENNA;Ativo;-43,250807;-22,9928653;3,30456E+11;Sao Conrado
AUTO ESTRADA LAGOA BARRA 15-A;188;211;60011;RIO DE JANEIRO;3304557;SAO CONRADO;89098;22610170;CIEP AYRTON SENNA;Ativo;-43,250807;-22,9928653;3,30456E+11;Sao Conrado
AUTO ESTRADA LAGOA BARRA 15-A;181;211;60011;RIO DE JANEIRO;3304557;SAO CONRADO;89098;22610170;CIEP AYRTON SENNA;Ativo;-43,250807;-22,9928653;3,30456E+11;Sao Conrado
AUTO ESTRADA LAGOA BARRA 15-A;190;211;60011;RIO DE JANEIRO;3304557;SAO CONRADO;89098;22610170;CIEP AYRTON SENNA;Ativo;-43,250807;-22,9928653;3,30456E+11;Sao Conrado
AUTO ESTRADA LAGOA BARRA 15-A;185;211;60011;RIO DE JANEIRO;3304557;SAO CONRADO;89098;22610170;CIEP AYRTON SENNA;Ativo;-43,250807;-22,9928653;3,30456E+11;Sao Conrado
AUTO ESTRADA LAGOA BARRA 15-A;192;211;60011;RIO DE JANEIRO;3304557;SAO CONRADO;89098;22610170;CIEP AYRTON SENNA;Ativo;-43,250807;-22,9928653;3,30456E+11;Sao Conrado
AUTO ESTRADA LAGOA BARRA 15-A;186;211;60011;RIO DE JANEIRO;3304557;SAO CONRADO;89098;22610170;CIEP AYRTON SENNA;Ativo;-43,250807;-22,9928653;3,30456E+11;Sao Conrado
AUTO ESTRADA LAGOA BARRA 15-A;187;211;60011;RIO DE JANEIRO;3304557;SAO CONRADO;89098;22610170;CIEP AYRTON SENNA;Ativo;-43,250807;-22,9928653;3,30456E+11;Sao Conrado
AUTO ESTRADA LAGOA BARRA 15-A;189;211;60011;RIO DE JANEIRO;3304557;SAO CONRADO;89098;22610170;CIEP AYRTON SENNA;Ativo;-43,250807;-22,9928653;3,30456E+11;Sao Conrado
AUTO ESTRADA LAGOA BARRA 15-A;184;211;60011;RIO DE JANEIRO;3304557;SAO CONRADO;89098;22610170;CIEP AYRTON SENNA;Ativo;-43,250807;-22,9928653;3,30456E+11;Sao Conrado
AUTO ESTRADA LAGOA BARRA 15-A;182;211;60011;RIO DE JANEIRO;3304557;SAO CONRADO;89098;22610170;CIEP AYRTON SENNA;Ativo;-43,250807;-22,9928653;3,30456E+11;Sao Conrado
AUTO ESTRADA LAGOA BARRA 15-A;193;211;60011;RIO DE JANEIRO;3304557;SAO CONRADO;89098;22610170;CIEP AYRTON SENNA;Ativo;-43,250807;-22,9928653;3,30456E+11;Sao Conrado
AUTO ESTRADA LAGOA BARRA 15-A;183;211;60011;RIO DE JANEIRO;3304557;SAO CONRADO;89098;22610170;CIEP AYRTON SENNA;Ativo;-43,250807;-22,9928653;3,30456E+11;Sao Conrado
RUA SAO TOME 182;389;25;60011;RIO DE JANEIRO;3304557;SANTA CRUZ;88292;23550140;CIEP BARAO DE ITARARE;Ativo;-43,694708;-22,927029;3,30456E+11;Santa Cruz
RUA SAO TOME 182;391;25;60011;RIO DE JANEIRO;3304557;SANTA CRUZ;88292;23550140;CIEP BARAO DE ITARARE;Ativo;-43,694708;-22,927029;3,30456E+11;Santa Cruz
RUA SAO TOME 182;386;25;60011;RIO DE JANEIRO;3304557;SANTA CRUZ;88292;23550140;CIEP BARAO DE ITARARE;Ativo;-43,694708;-22,927029;3,30456E+11;Santa Cruz
RUA SAO TOME 182;390;25;60011;RIO DE JANEIRO;3304557;SANTA CRUZ;88292;23550140;CIEP BARAO DE ITARARE;Ativo;-43,694708;-22,927029;3,30456E+11;Santa Cruz
RUA SAO TOME 182;392;25;60011;RIO DE JANEIRO;3304557;SANTA CRUZ;88292;23550140;CIEP BARAO DE ITARARE;Ativo;-43,694708;-22,927029;3,30456E+11;Santa Cruz
RUA SAO TOME 182;394;25;60011;RIO DE JANEIRO;3304557;SANTA CRUZ;88292;23550140;CIEP BARAO DE ITARARE;Ativo;-43,694708;-22,927029;3,30456E+11;Santa Cruz
RUA SAO TOME 182;395;25;60011;RIO DE JANEIRO;3304557;SANTA CRUZ;88292;23550140;CIEP BARAO DE ITARARE;Ativo;-43,694708;-22,927029;3,30456E+11;Santa Cruz
RUA SAO TOME 182;397;25;60011;RIO DE JANEIRO;3304557;SANTA CRUZ;88292;23550140;CIEP BARAO DE ITARARE;Ativo;-43,694708;-22,927029;3,30456E+11;Santa Cruz
RUA SAO TOME 182;393;25;60011;RIO DE JANEIRO;3304557;SANTA CRUZ;88292;23550140;CIEP BARAO DE ITARARE;Ativo;-43,694708;-22,927029;3,30456E+11;Santa Cruz
RUA SAO TOME 182;387;25;60011;RIO DE JANEIRO;3304557;SANTA CRUZ;88292;23550140;CIEP BARAO DE ITARARE;Ativo;-43,694708;-22,927029;3,30456E+11;Santa Cruz
RUA SAO TOME 182;385;25;60011;RIO DE JANEIRO;3304557;SANTA CRUZ;88292;23550140;CIEP BARAO DE ITARARE;Ativo;-43,694708;-22,927029;3,30456E+11;Santa Cruz
RUA SAO TOME 182;388;25;60011;RIO DE JANEIRO;3304557;SANTA CRUZ;88292;23550140;CIEP BARAO DE ITARARE;Ativo;-43,694708;-22,927029;3,30456E+11;Santa Cruz
RUA SAO TOME 182;396;25;60011;RIO DE JANEIRO;3304557;SANTA CRUZ;88292;23550140;CIEP BARAO DE ITARARE;Ativo;-43,694708;-22,927029;3,30456E+11;Santa Cruz
ESTRADA LAMEIRAO PEQUENO S/N;281;120;60011;RIO DE JANEIRO;3304557;CAMPO GRANDE;88346;23017320;CIEP BRIGADEIRO SERGIO CARVALHO;Ativo;-43,5175764;-22,9135812;3,30456E+11;Campo Grande
ESTRADA LAMEIRAO PEQUENO S/N;269;120;60011;RIO DE JANEIRO;3304557;CAMPO GRANDE;88346;23017320;CIEP BRIGADEIRO SERGIO CARVALHO;Ativo;-43,5175764;-22,9135812;3,30456E+11;Campo Grande
ESTRADA LAMEIRAO PEQUENO S/N;285;120;60011;RIO DE JANEIRO;3304557;CAMPO GRANDE;88346;23017320;CIEP BRIGADEIRO SERGIO CARVALHO;Ativo;-43,5175764;-22,9135812;3,30456E+11;Campo Grande
ESTRADA LAMEIRAO PEQUENO S/N;235;120;60011;RIO DE JANEIRO;3304557;CAMPO GRANDE;88346;23017320;CIEP BRIGADEIRO SERGIO CARVALHO;Ativo;-43,5175764;-22,9135812;3,30456E+11;Campo Grande
ESTRADA LAMEIRAO PEQUENO S/N;229;120;60011;RIO DE JANEIRO;3304557;CAMPO GRANDE;88346;23017320;CIEP BRIGADEIRO SERGIO CARVALHO;Ativo;-43,5175764;-22,9135812;3,30456E+11;Campo Grande
ESTRADA LAMEIRAO PEQUENO S/N;249;120;60011;RIO DE JANEIRO;3304557;CAMPO GRANDE;88346;23017320;CIEP BRIGADEIRO SERGIO CARVALHO;Ativo;-43,5175764;-22,9135812;3,30456E+11;Campo Grande
ESTRADA LAMEIRAO PEQUENO S/N;271;120;60011;RIO DE JANEIRO;3304557;CAMPO GRANDE;88346;23017320;CIEP BRIGADEIRO SERGIO CARVALHO;Ativo;-43,5175764;-22,9135812;3,30456E+11;Campo Grande
ESTRADA LAMEIRAO PEQUENO S/N;245;120;60011;RIO DE JANEIRO;3304557;CAMPO GRANDE;88346;23017320;CIEP BRIGADEIRO SERGIO CARVALHO;Ativo;-43,5175764;-22,9135812;3,30456E+11;Campo Grande
ESTRADA LAMEIRAO PEQUENO S/N;277;120;60011;RIO DE JANEIRO;3304557;CAMPO GRANDE;88346;23017320;CIEP BRIGADEIRO SERGIO CARVALHO;Ativo;-43,5175764;-22,9135812;3,30456E+11;Campo Grande
ESTRADA LAMEIRAO PEQUENO S/N;236;120;60011;RIO DE JANEIRO;3304557;CAMPO GRANDE;88346;23017320;CIEP BRIGADEIRO SERGIO CARVALHO;Ativo;-43,5175764;-22,9135812;3,30456E+11;Campo Grande
RUA PINTO TELES S/N;4;185;60011;RIO DE JANEIRO;3304557;CAMPINHO;88791;21341280;CIEP CARLOS DRUMMOND DE ANDRADE;Ativo;-43,3496607;-22,8870327;3,30456E+11;Praca Seca
RUA PINTO TELES S/N;3;185;60011;RIO DE JANEIRO;3304557;CAMPINHO;88791;21341280;CIEP CARLOS DRUMMOND DE ANDRADE;Ativo;-43,3496607;-22,8870327;3,30456E+11;Praca Seca
RUA PINTO TELES S/N;2;185;60011;RIO DE JANEIRO;3304557;CAMPINHO;88791;21341280;CIEP CARLOS DRUMMOND DE ANDRADE;Ativo;-43,3496607;-22,8870327;3,30456E+11;Praca Seca
RUA PINTO TELES S/N;9;185;60011;RIO DE JANEIRO;3304557;CAMPINHO;88791;21341280;CIEP CARLOS DRUMMOND DE ANDRADE;Ativo;-43,3496607;-22,8870327;3,30456E+11;Praca Seca
RUA PINTO TELES S/N;1;185;60011;RIO DE JANEIRO;3304557;CAMPINHO;88791;21341280;CIEP CARLOS DRUMMOND DE ANDRADE;Ativo;-43,3496607;-22,8870327;3,30456E+11;Praca Seca
RUA PINTO TELES S/N;107;185;60011;RIO DE JANEIRO;3304557;CAMPINHO;88791;21341280;CIEP CARLOS DRUMMOND DE ANDRADE;Ativo;-43,3496607;-22,8870327;3,30456E+11;Praca Seca
RUA PINTO TELES S/N;8;185;60011;RIO DE JANEIRO;3304557;CAMPINHO;88791;21341280;CIEP CARLOS DRUMMOND DE ANDRADE;Ativo;-43,3496607;-22,8870327;3,30456E+11;Praca Seca
RUA PINTO TELES S/N;7;185;60011;RIO DE JANEIRO;3304557;CAMPINHO;88791;21341280;CIEP CARLOS DRUMMOND DE ANDRADE;Ativo;-43,3496607;-22,8870327;3,30456E+11;Praca Seca
RUA PINTO TELES S/N;6;185;60011;RIO DE JANEIRO;3304557;CAMPINHO;88791;21341280;CIEP CARLOS DRUMMOND DE ANDRADE;Ativo;-43,3496607;-22,8870327;3,30456E+11;Praca Seca
RUA PINTO TELES S/N;5;185;60011;RIO DE JANEIRO;3304557;CAMPINHO;88791;21341280;CIEP CARLOS DRUMMOND DE ANDRADE;Ativo;-43,3496607;-22,8870327;3,30456E+11;Praca Seca
RUA MONGOLIA S/N;14;238;60011;RIO DE JANEIRO;3304557;BANGU;89324;21825120;CIEP CELIA MARTINS MENA BARRETO;Ativo;-43,4692635;-22,8887387;3,30456E+11;Bangu
RUA MONGOLIA S/N;15;238;60011;RIO DE JANEIRO;3304557;BANGU;89324;21825120;CIEP CELIA MARTINS MENA BARRETO;Ativo;-43,4692635;-22,8887387;3,30456E+11;Bangu
RUA MONGOLIA S/N;13;238;60011;RIO DE JANEIRO;3304557;BANGU;89324;21825120;CIEP CELIA MARTINS MENA BARRETO;Ativo;-43,4692635;-22,8887387;3,30456E+11;Bangu
RUA MONGOLIA S/N;11;238;60011;RIO DE JANEIRO;3304557;BANGU;89324;21825120;CIEP CELIA MARTINS MENA BARRETO;Ativo;-43,4692635;-22,8887387;3,30456E+11;Bangu
RUA MONGOLIA S/N;10;238;60011;RIO DE JANEIRO;3304557;BANGU;89324;21825120;CIEP CELIA MARTINS MENA BARRETO;Ativo;-43,4692635;-22,8887387;3,30456E+11;Bangu
RUA MONGOLIA S/N;12;238;60011;RIO DE JANEIRO;3304557;BANGU;89324;21825120;CIEP CELIA MARTINS MENA BARRETO;Ativo;-43,4692635;-22,8887387;3,30456E+11;Bangu
RUA MONGOLIA S/N;82;238;60011;RIO DE JANEIRO;3304557;BANGU;89324;21825120;CIEP CELIA MARTINS MENA BARRETO;Ativo;-43,4692635;-22,8887387;3,30456E+11;Bangu
RUA FRAMBOESA 21;115;246;60011;RIO DE JANEIRO;3304557;COSMOS;89752;23060660;CIEP CLAUDIO MANOEL DA COSTA;Ativo;-43,618466;-22,912518;3,30456E+11;Cosmos
RUA FRAMBOESA 21;103;246;60011;RIO DE JANEIRO;3304557;COSMOS;89752;23060660;CIEP CLAUDIO MANOEL DA COSTA;Ativo;-43,618466;-22,912518;3,30456E+11;Cosmos
RUA FRAMBOESA 21;172;246;60011;RIO DE JANEIRO;3304557;COSMOS;89752;23060660;CIEP CLAUDIO MANOEL DA COSTA;Ativo;-43,618466;-22,912518;3,30456E+11;Cosmos
RUA FRAMBOESA 21;132;246;60011;RIO DE JANEIRO;3304557;COSMOS;89752;23060660;CIEP CLAUDIO MANOEL DA COSTA;Ativo;-43,618466;-22,912518;3,30456E+11;Cosmos
RUA FRAMBOESA 21;124;246;60011;RIO DE JANEIRO;3304557;COSMOS;89752;23060660;CIEP CLAUDIO MANOEL DA COSTA;Ativo;-43,618466;-22,912518;3,30456E+11;Cosmos
RUA FRAMBOESA 21;109;246;60011;RIO DE JANEIRO;3304557;COSMOS;89752;23060660;CIEP CLAUDIO MANOEL DA COSTA;Ativo;-43,618466;-22,912518;3,30456E+11;Cosmos
RUA FRAMBOESA 21;139;246;60011;RIO DE JANEIRO;3304557;COSMOS;89752;23060660;CIEP CLAUDIO MANOEL DA COSTA;Ativo;-43,618466;-22,912518;3,30456E+11;Cosmos
RUA FRAMBOESA 21;93;246;60011;RIO DE JANEIRO;3304557;COSMOS;89752;23060660;CIEP CLAUDIO MANOEL DA COSTA;Ativo;-43,618466;-22,912518;3,30456E+11;Cosmos
RUA FRAMBOESA 21;178;246;60011;RIO DE JANEIRO;3304557;COSMOS;89752;23060660;CIEP CLAUDIO MANOEL DA COSTA;Ativo;-43,618466;-22,912518;3,30456E+11;Cosmos
RUA FRAMBOESA 21;151;246;60011;RIO DE JANEIRO;3304557;COSMOS;89752;23060660;CIEP CLAUDIO MANOEL DA COSTA;Ativo;-43,618466;-22,912518;3,30456E+11;Cosmos
